gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
TX50_RS07810		F0F1 ATP synthase subunit delta	WP_011133081.1		0	0	0	1	1	14	1	2	0	17477	42902	4285	21714	9992	6110	7922	6536	2921	3268	1307	3439	2890	5764	5443	218	6839	3087	5830	12	41090	44925	49348	541	1247	1124
TX50_RS07815		F0F1 ATP synthase subunit B	WP_011133082.1		0	0	1	2	3	109	3	15	0	41652	109802	13951	59144	30135	19675	33870	28669	11754	10028	6779	10270	8600	14381	13099	787	24306	14073	20376	16	107037	94951	110738	2691	4498	4398
TX50_RS07820		F0F1 ATP synthase subunit B'	WP_011133083.1		0	0	2	4	20	151	1	2	6	54976	126440	23691	62747	43093	28148	61950	54140	16650	12863	24967	14717	11830	18380	16892	2151	34113	19911	25510	18	122455	117655	134383	4073	5513	6271
TX50_RS07825	atpE	ATP synthase F0 subunit C	WP_002805169.1		6	1	0	0	0	88	0	0	1	26639	56458	15790	27053	22456	13514	34332	28476	11228	8856	25024	12519	9581	11402	10897	3654	14165	8856	12123	8	59592	63924	61116	2840	4544	4076
TX50_RS07830		F0F1 ATP synthase subunit A	WP_011133084.1		0	0	1	8	21	141	4	12	1	49733	117631	36986	81600	47870	31354	63715	50849	32523	30315	47228	36824	31806	33712	25478	4155	33776	21118	28869	9	103212	110850	120200	10558	15135	13677
TX50_RS07835		hypothetical protein	WP_225866756.1		3	0	1	5	7	112	0	9	2	31710	82885	27865	38881	39267	25350	66369	58494	27176	25876	81799	34042	27974	25848	18397	10402	31374	17171	23340	9	68298	60660	80364	8171	10622	10716
TX50_RS07840		FtsW/RodA/SpoVE family cell cycle protein	WP_225866789.1		0	0	0	3	4	0	1	0	0	47	193	440	39	190	115	217	183	52	69	258	85	64	109	95	173	78	57	95	0	273	296	317	235	314	375
TX50_RS07845		sulfite exporter TauE/SafE family protein	WP_011133087.1		0	0	3	2	0	5	0	0	0	1005	2001	1864	690	1331	913	2079	1409	524	508	1397	908	883	702	696	751	1169	680	668	0	2772	3167	3191	850	1339	1315
TX50_RS07850		cytochrome c biogenesis protein CcsB	WP_011133088.1		0	0	0	0	0	2	0	1	5	94	176	115	44	75	43	139	89	30	31	104	51	45	56	44	49	88	38	51	0	274	260	327	65	140	142
TX50_RS07855	queF	preQ(1) synthase	WP_011133089.1		0	0	0	0	0	0	0	0	0	311	704	563	157	357	298	469	411	20	38	260	54	49	140	174	127	148	31	55	0	720	684	754	64	120	78
TX50_RS07860		hypothetical protein	WP_011133090.1		0	0	0	0	0	0	0	0	0	263	462	5083	71	775	562	1502	1213	40	90	635	46	45	18	243	121	65	27	43	0	1500	1120	1166	419	620	602
TX50_RS07865		P-II family nitrogen regulator	WP_011133091.1		0	0	0	0	0	0	0	0	0	321	524	3219	128	444	353	1088	835	28	121	485	64	50	80	304	206	60	46	88	0	1824	1379	1017	277	381	377
TX50_RS07870		TlyA family RNA methyltransferase	WP_011133092.1		0	5	0	1	4	1	0	0	3	19	46	72	9	37	27	51	25	9	17	48	12	17	42	28	45	32	8	23	0	74	52	96	51	58	68
TX50_RS07875	purB	adenylosuccinate lyase	WP_011133093.1		0	0	4	0	0	0	0	0	0	1399	2846	6456	621	1785	1370	3047	2405	251	338	1354	329	335	716	601	1016	565	336	488	0	3181	3546	3363	1014	1447	1150
TX50_RS07880		class II fumarate hydratase	WP_011133094.1		2	0	0	0	0	0	0	1	1	278	711	1201	214	507	221	742	571	84	135	473	190	156	309	222	340	174	115	184	0	862	1136	1069	424	649	585
TX50_RS07885		DEAD/DEAH box helicase	WP_011133095.1		0	0	0	0	4	5	8	1	0	304	655	1075	201	384	223	684	453	86	116	386	195	214	342	261	337	239	100	206	0	1019	1019	955	735	1091	1106
TX50_RS07890		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	WP_011133096.1		0	2	0	0	0	0	0	0	3	161	424	353	117	243	94	308	279	88	103	395	177	120	137	214	269	159	72	129	1	601	724	648	321	594	615
TX50_RS07895		hypothetical protein	WP_011133097.1		0	0	0	1	2	0	0	0	0	22	55	23	24	13	8	36	18	16	13	28	22	9	24	32	25	19	6	26	0	78	61	66	37	65	66
TX50_RS07900		methyltransferase domain-containing protein	WP_011133098.1		0	0	0	0	0	1	0	0	0	40	88	75	37	48	25	70	99	24	33	56	23	31	38	34	32	45	22	14	1	128	135	145	40	75	81
TX50_RS07905	bioD	dethiobiotin synthase	WP_011133099.1		0	0	0	0	0	0	0	0	0	28	124	42	24	29	18	31	33	8	10	34	10	5	21	23	37	11	6	14	0	137	109	135	13	17	21
TX50_RS07910	bioA	adenosylmethionine--8-amino-7-oxononanoate transaminase	WP_011133100.1		0	0	1	0	5	0	3	0	0	259	540	946	116	320	164	499	360	54	117	324	150	109	233	202	269	204	112	176	1	726	818	793	367	495	512
TX50_RS07915		DUF3143 domain-containing protein	WP_011133101.1		0	0	0	0	0	0	0	0	0	39	83	94	20	90	35	68	33	15	8	44	18	13	34	28	26	25	34	16	0	80	122	113	43	112	87
TX50_RS07920		J domain-containing protein	WP_011133102.1		0	0	0	0	0	0	2	0	0	7	33	54	7	34	23	28	9	3	8	33	15	15	32	53	28	12	1	10	1	32	34	44	20	75	34
TX50_RS07925	rsmG	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	WP_011133103.1		0	0	0	1	0	0	0	0	0	60	156	94	39	103	78	141	99	11	12	105	31	29	63	40	74	40	17	16	0	230	216	188	30	51	51
TX50_RS07930		aldo/keto reductase	WP_011133104.1		0	0	0	0	0	1	0	0	0	102	339	182	55	159	75	304	204	104	91	231	161	113	170	194	200	124	82	142	0	330	392	388	216	482	582
TX50_RS07935		ferredoxin	WP_011133105.1		0	0	0	0	0	0	0	0	0	309	732	1234	103	329	215	1021	692	131	228	780	435	265	478	569	568	425	241	293	1	874	1175	1039	1303	2083	2569
TX50_RS07940		DUF1257 domain-containing protein	WP_011133106.1		0	0	0	0	0	3	0	0	0	2166	5173	9139	657	2866	1885	8680	6426	1293	1763	6140	2740	2309	2938	3130	4236	3928	2256	2833	1	6546	6951	7429	11671	15102	15537
TX50_RS07945		DUF2997 domain-containing protein	WP_011133107.1		0	0	0	0	0	0	0	0	0	558	1370	2725	163	988	719	2531	1802	419	654	2554	1100	883	1015	1074	2183	1096	510	909	0	1774	1685	1730	2845	4089	3267
TX50_RS07950		HEAT repeat domain-containing protein	WP_011133108.1		0	0	0	0	0	0	0	0	0	520	843	1084	168	535	289	1105	780	140	174	798	273	218	360	343	590	372	132	249	1	987	1290	1457	862	1374	1586
TX50_RS07955	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	WP_011133109.1		0	4	0	7	0	0	1	0	0	240	829	490	281	338	297	536	429	113	149	453	169	145	214	237	230	290	111	169	1	1084	1327	1080	184	492	507
TX50_RS07960		high light inducible protein	WP_011133110.1		0	0	0	0	0	0	0	0	0	219	712	302	168	255	181	423	371	78	83	232	82	78	206	147	138	298	140	183	2	975	1462	1049	153	189	249
TX50_RS07965		DNA-directed RNA polymerase subunit beta'	WP_011133111.1		0	7	3	2	9	16	0	3	1	8530	23804	11929	6825	10166	6888	16794	12186	2237	3689	10591	4362	4091	7700	8140	9363	7084	3843	5765	17	31063	41632	32863	2975	5140	5829
TX50_RS07970		DNA-directed RNA polymerase subunit gamma	WP_011133112.1		0	8	0	1	3	12	0	1	3	4952	14819	8959	4653	6857	4441	10846	7682	1569	2228	6625	3009	2516	4335	4527	5424	4820	2805	3802	6	19888	27789	20602	2511	3610	4121
TX50_RS07975	rpoB	DNA-directed RNA polymerase subunit beta	WP_011133113.1		8	12	4	10	13	32	2	1	7	10633	29732	18917	6408	18907	12507	30154	22674	5091	6097	20145	7210	6223	8813	9286	13122	9899	5779	7865	13	37309	47967	40171	7793	12058	15546
TX50_RS07980		TatD family hydrolase	WP_011133114.1		0	0	0	0	0	1	0	0	0	180	545	587	294	301	169	547	449	144	227	432	218	138	229	175	207	163	65	124	0	898	955	775	321	854	748
TX50_RS07985	rpsT	30S ribosomal protein S20	WP_011133115.1		0	0	0	0	1	0	0	0	2	425	1308	1238	322	720	490	1470	943	163	313	1091	399	321	602	485	491	220	101	200	2	1969	1785	1875	272	693	484
TX50_RS07990	hisD	histidinol dehydrogenase	WP_011133116.1		3	0	0	3	0	0	0	0	3	217	539	639	126	272	205	439	346	89	141	428	171	181	203	198	323	176	94	149	2	728	985	757	242	387	312
TX50_RS07995	rpiA	ribose-5-phosphate isomerase RpiA	WP_011133117.1		0	0	0	0	5	1	0	0	0	1010	2260	1007	486	878	610	1157	896	183	243	727	281	200	425	518	424	434	226	368	3	3336	3635	3500	398	478	316
TX50_RS08000		trypsin-like peptidase domain-containing protein	WP_036930685.1		0	0	0	0	0	0	0	0	0	393	1057	4160	334	1156	718	1571	1184	415	399	700	481	358	592	660	773	711	515	725	1	1520	1536	1423	4478	3538	2957
TX50_RS08005	rimP	ribosome maturation factor RimP	WP_011133119.1		1	0	0	0	0	0	0	0	2	42	194	110	20	47	24	62	44	7	13	29	5	9	18	27	26	57	16	11	0	262	92	144	23	38	53
TX50_RS08010	nusA	transcription termination factor NusA	WP_011133120.1		2	2	0	0	0	5	4	3	8	2203	6184	7645	1047	3331	2135	6247	4331	793	1134	4065	1450	1191	1945	1561	2931	1467	865	1424	5	7632	8708	7919	3827	5027	5563
TX50_RS08015		DUF448 domain-containing protein	WP_036930725.1		0	0	0	0	0	0	0	0	0	122	439	285	46	109	73	333	218	33	23	117	29	29	90	64	131	86	72	67	0	425	691	759	200	287	291
TX50_RS08020	infB	translation initiation factor IF-2	WP_011133122.1		3	0	2	0	8	11	1	5	0	4469	9351	5272	2167	4966	3320	7977	5841	1490	2559	8373	3707	3069	4982	3878	6441	2735	1703	2730	6	12328	14918	12846	3114	3519	4179
TX50_RS08025		DUF3493 domain-containing protein	WP_011133123.1		0	0	0	0	0	0	0	0	0	49	147	162	26	118	64	140	115	27	19	65	25	28	28	32	49	62	26	16	0	233	232	254	71	106	94
TX50_RS08030		glycosyltransferase family 39 protein	WP_011133124.1		4	0	3	1	7	1	0	0	3	135	353	313	98	171	105	256	168	42	59	156	98	45	135	108	201	104	58	71	0	498	462	446	166	290	219
TX50_RS08035		glycosyltransferase family 2 protein	WP_011133125.1		0	0	0	5	4	0	0	0	0	474	582	457	221	318	275	537	408	42	91	326	83	87	163	144	157	116	87	93	1	705	675	871	110	144	141
TX50_RS08040		B12-binding domain-containing radical SAM protein	WP_011133126.1		0	4	0	6	6	1	0	0	1	601	1256	1029	414	815	625	1602	1165	408	791	1999	1495	1331	1283	1484	1793	1310	667	883	4	1683	1796	1902	865	1004	1233
TX50_RS08045	clpS	ATP-dependent Clp protease adapter ClpS	WP_036930728.1		0	0	0	0	0	7	0	0	0	421	951	1043	169	568	468	1023	617	182	231	726	362	352	420	356	597	293	142	214	0	1405	1648	1418	653	899	867
TX50_RS08050		LL-diaminopimelate aminotransferase	WP_011133128.1		4	0	2	4	0	0	0	0	0	865	2221	1607	515	1018	783	1456	1034	152	337	1244	412	419	746	598	946	307	185	247	1	2576	3428	3023	376	615	478
TX50_RS08055		Rne/Rng family ribonuclease	WP_011133129.1		0	1	0	1	0	10	0	0	0	1739	3103	1015	1757	1522	1022	2186	1855	802	1128	3257	1435	1200	2343	1621	1373	1320	729	1045	4	3731	3373	4169	1177	2422	2214
TX50_RS08060		ribonuclease HII	WP_011133130.1		0	0	0	0	4	0	0	2	2	85	216	85	128	132	67	143	110	91	93	108	90	81	101	91	56	84	63	88	0	230	192	254	109	181	246
TX50_RS08065		DUF1997 domain-containing protein	WP_011133131.1		0	0	0	0	0	0	0	0	1	96	328	141	153	145	66	186	145	148	109	198	137	119	147	138	232	182	75	107	0	443	521	494	60	103	98
TX50_RS08070	pheA	prephenate dehydratase	WP_011133132.1		1	0	0	0	0	5	0	2	1	1033	2199	1050	506	708	384	1172	936	288	254	623	336	291	458	491	301	868	295	551	0	2697	2934	3015	459	715	689
TX50_RS08075		methyltransferase domain-containing protein	WP_011133133.1		4	1	0	3	0	0	0	0	0	104	169	111	61	93	51	181	152	76	95	201	156	110	143	156	253	170	60	112	0	280	321	271	81	143	195
TX50_RS08080		LON peptidase substrate-binding domain-containing protein	WP_011133134.1		0	1	0	2	7	6	4	0	4	1970	6500	1907	2344	2145	1249	2817	2021	541	681	1713	1176	921	1435	1263	1455	1713	969	1261	4	7758	9938	8591	1060	1311	1689
TX50_RS08085	rpsJ	30S ribosomal protein S10	WP_011133135.1		0	0	0	0	0	22	0	0	0	6543	16615	4125	7781	6665	3741	7006	5362	1110	1320	3663	2007	1738	2860	2843	840	2967	1532	2431	6	19642	25817	23907	1117	1459	1283
TX50_RS08090	tuf	elongation factor Tu	WP_011133136.1		9	0	0	4	30	81	2	7	2	38745	105102	22999	49618	43629	28330	47628	36562	15549	13745	22332	14979	12566	18611	18964	7345	25434	17460	24928	444	121030	148509	129383	11012	9035	10084
TX50_RS08095	fusA	elongation factor G	WP_011133137.1		2	3	8	4	3	15	0	0	0	15346	37995	13905	14087	21273	13214	28316	20520	8450	7060	19700	10280	8122	10760	10518	10619	12914	8602	11183	11	45932	63145	53062	7927	6953	8030
TX50_RS08100	rpsG	30S ribosomal protein S7	WP_011133138.1		5	0	0	0	0	19	0	0	0	3434	9104	3345	2748	3912	2638	5869	4169	1113	1430	4223	1776	1423	2629	2289	1710	2346	1312	1844	4	14394	17158	13977	1249	1540	1602
TX50_RS08105	rpsL	30S ribosomal protein S12	WP_011133139.1		4	1	0	5	0	0	0	0	0	972	2222	1399	514	1295	803	2178	1365	304	420	1634	502	395	891	816	878	545	279	494	0	4406	5307	4353	355	335	423
TX50_RS08110	gltB	glutamate synthase large subunit	WP_011133140.1		3	11	1	8	0	6	3	0	4	917	2029	7297	699	2095	1267	3616	2824	606	888	2963	1624	1326	2496	1941	3893	1753	999	1630	5	2727	3519	2965	4850	6522	7426
TX50_RS08115		YciI family protein	WP_011133141.1		0	0	0	0	0	0	0	0	0	29	114	143	37	90	43	110	101	25	26	78	45	50	54	44	120	47	21	26	0	113	74	134	60	61	29
TX50_RS08120	lipA	lipoyl synthase	WP_011133142.1		2	2	0	0	7	6	0	1	0	366	670	2725	221	742	504	1376	1064	277	357	1637	763	688	969	568	1282	421	287	427	2	795	1327	1012	1899	3510	3546
TX50_RS08125		recombinase family protein	WP_225866757.1		0	0	0	0	0	0	4	2	0	23	108	70	4	20	13	34	18	2	18	31	22	10	11	21	23	24	10	43	0	48	55	83	33	43	31
TX50_RS08130		hypothetical protein	WP_036930687.1		0	0	2	0	0	0	0	0	0	4	52	28	3	7	3	9	12	1	10	14	8	5	2	10	13	8	7	4	0	30	15	23	16	14	5
TX50_RS08135		serine hydrolase	WP_011133145.1		0	0	3	0	0	1	0	0	0	48	78	229	12	95	70	133	110	25	21	123	42	29	35	58	97	25	26	27	0	84	126	138	21	66	42
TX50_RS08140		C40 family peptidase	WP_011133146.1		0	0	1	4	0	0	0	0	0	35	108	72	19	47	26	34	33	3	11	29	11	13	30	26	17	71	14	29	0	114	63	48	11	34	33
TX50_RS08145		photosystem I reaction center protein subunit XI	WP_011133147.1		0	4	0	0	4	5	0	1	0	29513	45881	7323	7708	11205	6996	15513	12278	1803	1602	5403	1279	1120	3382	2852	1929	5758	1961	4487	2	57342	62293	66649	457	525	495
TX50_RS08150		photosystem I reaction center subunit VIII	WP_011133148.1		0	0	0	0	0	0	0	0	0	685	1165	206	171	252	161	295	262	18	54	114	37	39	103	79	50	138	45	103	0	1876	1237	1112	5	22	9
TX50_RS08155		hypothetical protein	WP_225866758.1		2	0	0	0	2	0	0	0	0	4	15	17	0	3	9	13	13	1	1	9	3	6	2	6	10	0	0	1	0	8	3	7	2	4	4
TX50_RS08160		glycosyltransferase family 2 protein	WP_011133150.1		0	0	0	0	0	0	0	0	2	731	1608	564	283	705	490	977	858	80	141	505	136	97	251	263	276	357	112	173	3	1925	2121	2226	117	147	183
TX50_RS08165	psaB	photosystem I core protein PsaB	WP_011133151.1		14	7	2	44	22	277	12	24	11	184974	308690	100303	85862	110986	70744	167194	124436	30361	24239	96832	24571	21289	62974	39543	26329	70260	35725	52050	37	355339	408944	427101	16442	13041	12260
TX50_RS08170	psaA	photosystem I core protein PsaA	WP_011133152.1		5	3	21	33	43	229	4	19	0	216755	375326	156707	64401	139266	88611	241775	179875	62560	48143	142809	40780	33840	77200	52417	35791	110661	56351	89178	49	451959	515852	539200	33773	24203	23459
TX50_RS08175	cobJ	precorrin-3B C(17)-methyltransferase	WP_011133153.1		0	0	0	2	0	5	1	0	0	82	242	231	58	79	53	168	118	23	48	171	36	34	76	91	124	55	58	83	0	349	504	387	98	139	115
TX50_RS08180		TIGR01548 family HAD-type hydrolase	WP_011133154.1		0	0	0	0	0	0	3	2	0	33	68	302	8	90	85	149	61	37	38	124	58	69	108	82	115	66	33	82	0	100	103	125	142	77	128
TX50_RS08190	alr	alanine racemase	WP_011133155.1		0	3	0	0	0	1	2	0	2	43	114	207	55	120	62	154	147	28	42	145	55	51	78	118	173	36	33	45	0	160	145	211	108	128	197
TX50_RS08195		HNH endonuclease	WP_036930691.1		1	0	2	0	0	0	0	0	6	704	943	2251	383	1386	785	1631	1184	209	258	831	350	289	448	433	577	290	113	178	0	1392	1549	1560	790	816	887
TX50_RS08200	prfA	peptide chain release factor 1	WP_011133157.1		1	2	0	0	0	13	0	0	0	794	2637	919	934	695	533	1008	906	126	184	765	229	215	463	330	237	417	171	337	6	3382	3921	3601	188	242	273
TX50_RS08205	rpmE	50S ribosomal protein L31	WP_011133158.1		0	0	0	0	0	8	0	0	2	2667	7534	3765	3018	2562	1643	4252	3110	658	755	2705	1084	820	1330	1008	752	1388	774	1334	0	10234	10508	10217	796	1188	1310
TX50_RS08210	rpsI	30S ribosomal protein S9	WP_011133159.1		0	1	2	0	0	16	3	0	0	10456	21535	13060	9357	11279	7210	17416	12637	3909	3733	14514	5694	4842	7130	5386	4093	5239	3867	4955	3	31321	38552	32189	5902	5953	6253
TX50_RS08215	rplM	50S ribosomal protein L13	WP_011133160.1		0	0	0	0	0	22	0	0	0	4445	10555	3780	2939	5293	3531	8459	6289	1377	1433	6882	1990	1674	2686	2174	2235	2463	1481	2073	7	16279	18454	15372	875	988	935
TX50_RS08220	truA	tRNA pseudouridine(38-40) synthase TruA	WP_011133161.1		0	0	0	0	4	1	0	2	0	318	1160	413	315	354	273	570	552	35	107	356	92	107	247	172	224	212	70	144	0	1304	1450	1154	84	138	141
TX50_RS08225	rplQ	50S ribosomal protein L17	WP_011133162.1		0	0	0	0	0	0	0	1	0	1840	5233	3364	1260	2796	1774	4468	3163	901	867	3985	1456	1087	1605	1170	2017	1894	852	1292	1	6406	6284	6750	1046	1207	1441
TX50_RS08230		DNA-directed RNA polymerase subunit alpha	WP_011133163.1		4	0	2	0	6	11	0	0	0	4417	13838	10229	3721	6988	4547	8059	6018	1407	1695	4424	2188	1861	3581	2864	2544	3010	1651	2658	5	18005	24437	18511	2961	3856	3397
TX50_RS08235	rpsK	30S ribosomal protein S11	WP_011133164.1		0	0	0	0	0	5	0	0	0	1582	6121	2178	1887	2433	1782	3187	2683	657	913	2500	950	995	1422	1269	890	945	532	899	0	7318	9055	6996	553	805	858
TX50_RS08240	rpsM	30S ribosomal protein S13	WP_011133165.1		4	0	0	0	0	23	0	0	1	3828	10264	3764	2611	5812	3990	9098	7010	1805	2118	8080	2806	2289	2771	2454	2392	2093	1283	1784	3	12565	14641	13332	1405	1355	2026
TX50_RS08245		adenylate kinase	WP_011133167.1		0	0	0	0	1	4	0	0	0	36	270	80	68	60	38	82	66	13	22	83	36	15	53	68	79	49	19	47	3	346	403	379	36	2	12
TX50_RS08250	secY	preprotein translocase subunit SecY	WP_011133168.1		1	0	0	0	0	0	0	0	4	1381	4605	1003	855	1348	839	2100	1371	398	423	1266	478	385	840	939	1141	1050	586	735	1	6460	8334	7041	260	335	330
TX50_RS08255	rplO	50S ribosomal protein L15	WP_011133169.1		0	0	0	0	0	0	0	0	0	803	3295	574	554	765	558	1239	947	240	253	895	271	222	564	580	514	592	384	483	1	3860	4376	4221	123	134	121
TX50_RS08260	rpsE	30S ribosomal protein S5	WP_011133170.1		0	0	0	3	0	2	0	0	0	808	2604	651	975	899	708	1295	859	242	512	1329	552	502	1195	1154	1012	484	371	496	2	3377	4838	3979	160	175	186
TX50_RS08265	rplR	50S ribosomal protein L18	WP_011133171.1		0	0	0	0	0	12	0	0	0	1365	3771	1220	1806	1501	1006	1777	1236	339	560	1704	1078	864	1780	1411	774	799	421	683	1	5643	7267	6152	268	354	299
TX50_RS08270	rplF	50S ribosomal protein L6	WP_011133172.1		0	0	0	0	0	0	0	0	0	1942	6224	1237	1609	1852	1303	2627	1831	435	771	2296	916	726	1372	1420	1267	1087	554	1010	3	7181	7448	7270	276	291	288
TX50_RS08275	rpsH	30S ribosomal protein S8	WP_011133173.1		0	0	0	0	3	0	0	0	0	1803	5259	763	1142	1688	1071	2497	2156	403	464	1258	511	458	926	878	531	928	603	962	1	6401	7508	7795	247	339	437
TX50_RS08280	rplE	50S ribosomal protein L5	WP_011133174.1		0	0	0	0	0	0	0	0	2	3483	9141	2227	2443	3529	2402	5610	4244	915	1300	3750	1530	1336	1906	1966	1434	1939	1119	1844	7	11373	13466	12909	657	864	796
TX50_RS08285	rplX	50S ribosomal protein L24	WP_011133175.1		0	0	3	1	0	0	0	3	0	344	1092	291	416	339	237	654	454	48	203	703	301	293	426	452	514	205	72	194	4	1210	1191	1266	42	63	45
TX50_RS08290	rplN	50S ribosomal protein L14	WP_011133176.1		0	0	0	0	0	0	0	0	0	1279	3431	814	1459	1193	800	1910	1483	277	559	1290	636	569	1071	1033	479	708	395	777	2	4659	5331	4313	240	269	250
TX50_RS08295	rpsQ	30S ribosomal protein S17	WP_011133177.1		0	0	0	0	0	4	0	0	0	1946	4451	1319	2255	1873	1155	3264	2626	402	452	1364	668	560	1008	990	305	1089	629	1138	0	6079	7879	6390	288	405	341
TX50_RS08300	rpmC	50S ribosomal protein L29	WP_011133178.1		0	0	0	0	0	0	0	0	0	931	2006	657	1071	979	600	1381	1031	182	264	597	356	254	504	530	98	451	241	346	7	2784	3309	2883	92	177	121
TX50_RS08305	rplP	50S ribosomal protein L16	WP_011133179.1		0	0	0	0	0	6	0	0	1	2521	6924	1546	2081	2251	1478	3250	2385	787	813	2355	1142	995	1653	1471	2006	1829	1251	1859	8	8080	9955	9081	250	271	400
TX50_RS08310	rpsC	30S ribosomal protein S3	WP_011133180.1		0	2	0	0	0	25	0	0	4	3488	9584	2340	2505	3465	2385	4580	3294	1163	1520	3446	1797	1621	2229	2435	2344	2138	1355	2271	7	13497	14532	13678	591	712	796
TX50_RS08315	rplV	50S ribosomal protein L22	WP_011133181.1		0	0	2	0	0	0	0	0	0	1425	4437	1259	1285	1700	1096	2591	2102	696	709	2023	870	740	1036	1069	1130	1335	877	1113	5	5881	7507	6447	372	426	594
TX50_RS08320	rpsS	30S ribosomal protein S19	WP_011133182.1		0	0	0	0	3	0	0	0	0	1437	3833	1035	1165	1812	1156	2807	2093	545	566	2047	748	690	929	990	983	1316	732	883	0	4715	6915	5652	206	282	295
TX50_RS08325	rplB	50S ribosomal protein L2	WP_011133183.1		0	0	0	0	0	9	4	3	1	2280	5990	1984	2198	2775	1977	4104	3160	922	1390	3974	1877	1506	2334	2405	2776	1600	1000	1472	6	7854	8900	8129	332	350	517
TX50_RS08330		50S ribosomal protein L23	WP_011133184.1		0	0	0	0	0	2	0	0	0	1001	2692	1114	1472	1451	933	2240	1655	369	490	1711	823	612	674	672	647	680	379	615	0	3559	3816	3758	179	184	269
TX50_RS08335	rplD	50S ribosomal protein L4	WP_011133185.1		0	3	1	0	9	13	0	4	1	1886	4873	2238	2375	3535	2203	5222	3627	965	1303	4545	1868	1594	1462	1546	1904	1242	746	1019	4	6514	7557	6541	447	558	680
TX50_RS08340	rplC	50S ribosomal protein L3	WP_011133186.1		0	0	0	0	0	14	0	3	0	1929	5557	2248	2359	6099	4078	8266	6017	1483	1921	8026	1972	1563	1407	1418	2598	1549	841	993	2	6447	7513	7333	250	256	492
TX50_RS08345		NAD(P)H-quinone oxidoreductase subunit N	WP_011133187.1		0	1	0	0	0	0	0	0	0	429	962	905	173	601	317	1122	864	250	228	1068	366	330	529	453	929	586	263	396	0	1357	1363	1336	566	563	637
TX50_RS08350		hypothetical protein	WP_011133188.1		0	0	0	0	2	0	0	0	1	99	294	312	91	155	118	380	282	46	74	294	126	91	169	139	150	158	134	143	3	401	472	438	218	337	316
TX50_RS08360		HAD hydrolase-like protein	WP_011133189.1		0	1	0	0	0	2	0	0	0	130	212	140	35	131	48	174	157	22	51	252	69	64	120	79	177	67	39	63	0	183	358	400	50	129	190
TX50_RS08365	recA	recombinase RecA	WP_011133190.1		0	1	0	0	2	9	2	1	1	1070	2551	29334	1210	3846	2682	6642	4711	1148	2007	6675	2905	2418	4262	3248	4043	1520	980	1471	7	3672	4366	3910	16815	21161	15723
TX50_RS08370		DUF2839 domain-containing protein	WP_011133191.1		0	0	0	0	5	0	0	0	0	183	317	494	62	365	214	561	341	45	62	360	153	81	170	170	402	175	56	107	0	471	467	641	162	236	309
TX50_RS08375		DNA helicase	WP_011133192.1		0	0	0	0	0	0	0	0	1	88	203	182	66	99	63	124	115	23	19	48	33	33	31	41	28	69	30	34	0	209	246	233	113	235	166
TX50_RS08380		prephenate/arogenate dehydrogenase	WP_011133193.1		7	0	0	0	5	0	0	0	0	223	567	1361	263	439	256	784	454	66	105	368	155	185	201	172	159	118	61	98	0	914	932	755	574	746	571
TX50_RS08385	crtD	C-3',4' desaturase CrtD	WP_011133194.1		2	1	0	1	3	0	0	7	6	267	489	514	134	349	257	551	383	204	239	587	334	318	339	465	704	490	266	340	0	695	670	823	412	473	561
TX50_RS08390		fructosamine kinase family protein	WP_011133195.1		3	1	0	0	0	0	0	0	0	46	108	86	69	55	23	59	51	11	23	58	14	36	42	39	39	144	26	38	0	200	169	166	84	162	154
TX50_RS08395		CAAD domain-containing protein	WP_011133196.1		0	0	0	0	0	4	0	2	0	7952	16251	24521	1083	11481	7226	18787	14983	1481	1449	6128	1261	1088	2399	2318	4998	4688	2292	2987	3	17902	25584	20687	12778	11641	11838
TX50_RS08400		HesA/MoeB/ThiF family protein	WP_011133197.1		0	0	1	10	0	0	0	0	0	287	540	486	133	409	191	500	362	50	109	282	77	67	179	164	206	140	73	95	1	708	799	748	132	151	178
TX50_RS08405		cob(I)yrinic acid a,c-diamide adenosyltransferase	WP_011133198.1		0	4	0	0	0	0	0	2	0	478	880	562	142	354	259	772	605	154	184	949	211	190	375	277	482	299	162	214	0	1149	1444	1213	281	411	408
TX50_RS08410	larE	ATP-dependent sacrificial sulfur transferase LarE	WP_011133199.1		0	0	0	0	0	8	8	0	1	619	1377	1580	327	879	551	1361	937	149	225	977	354	293	529	414	617	509	204	302	0	1794	1806	1812	846	1073	1103
TX50_RS08415	speD	adenosylmethionine decarboxylase	WP_011133200.1		0	0	0	2	0	2	0	0	0	63	193	75	61	85	52	133	86	13	41	98	33	33	45	34	38	53	7	18	0	358	254	277	37	42	43
